Product_ID,Product_Name,Product_Category,Price,Image_URL,Details,Ingredients,Nutrition_Code,Zip_Code,Store,Category
79004118,"Blueberries, Family Pack", Fresh Fruits,$9.19 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_adaca29d-95d0-46e3-aae4-6dbfffacc873.jpeg",Farm fresh produce. Locally grown. Since 1906. Produce of USA.,NA,NA,02452,Wegmans,Produce
103150178,Red Grapefruit, Fresh Fruits,$1.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ced5c0e6-5ec6-413c-8bda-430dfc2c59a0.jpeg","Taste: Tangy-sweet.How to use: Sectioned in salads, halved for breakfast, or (our favorite) sprinkled with brown sugar and broiled for dessert.Season: Early October - late May.Heritage and history: From Florida.Its name refers to how it grows, in clusters like grapes.Deep red flesh; tangy sweet flavor.",NA,NA,02452,Wegmans,Produce
79062353,Organic Strawberries Package, Fresh Fruits,$8.09 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_55316bf4-583f-4ddc-b273-9c2713eef0fe.jpeg",Only the Finest Berries. Organically grown.,NA,NA,02452,Wegmans,Produce
417491660,Gala Apple, Fresh Fruits,$1.01 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e762ac6e-b5c6-4d17-bbe0-a3508958f43a.jpeg","Flavor profile:  Mildly sweet with a crisp texture.  How to use:   Best eaten raw, their size, mellow flavor and thin skin make them a perfect choice for kids; bright yellow-red color makes it a nice salad apple.  Season:  September to July.","Unbleached Wheat Flour, Palm Oil, Water, No Sugar Added Pineapple Filling,milk Powder, Salt.",NA,02452,Wegmans,Produce
142957066,Dole Fresh Raspberries, Fresh Fruits,$3.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_048bbd95-9666-48e2-8169-0bc48bac5f70.jpeg",Only the Finest Berries.    Product of Mexico.,NA,NA,02452,Wegmans,Produce
107294413,Granny Smith Apple, Fresh Fruits,$1.15 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f63f56dd-043e-4a0e-b946-f25bbdc9886a.jpeg","Flavor profile: Very tart and tangy, with a crispy flesh. How to use: Snacking, salads, baking and cooking. Season: Year-round.",Apples,NA,02452,Wegmans,Produce
79052680,Driscoll's Organic Blackberries, Fresh Fruits,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7cef23da-a55e-4160-83db-36b7161b0ab8.jpeg",The finest berries in the world. Certified organic by CCOF. USDA organic. Product of Mexico.,NA,NA,02452,Wegmans,Produce
295894521,Limes, Fresh Fruits,$0.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c41d9c46-c3c7-42e7-acac-b7de41bc132d.jpeg","Choose limes with smooth, shiny skin, heavy for size.",NA,NA,02452,Wegmans,Produce
87036360,Navel Orange, Fresh Fruits,$1.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6c194c47-cd7e-4915-a958-240eeb712b24.jpeg","This navel is a South African variety similar to a Valencia orange but different enough to be its own variety. Comes off of slower growing trees but a larger piece virtually seedless.  Midnights are easier to peel and is medium in size and frequently oblong in shape.  Overall excellent flavor, and a very juicy orange",California Valencia Oranges,NA,02452,Wegmans,Produce
78959518,"Wegmans Food You Feel Good About Apples, Gala", Fresh Fruits,$3.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bfaa74a1-b2f1-46e7-a4f5-e40a1351c5fe.jpeg","Mildly Sweet & Crisp. Best Uses: snacks, salads, baking, applesauce.  Our Food You Feel Good About yellow banner is your shortcut to great-tasting natural foods with no artificial colors, flavors or preservatives. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this, part of your plan for heart healthful eating.","Apples, Coated with Food-Grade Lac-Resin to Maintain Freshness.","{'Calories': ' 80', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 0mg', 'Total Carbohydrate': ' 22g', 'Protein': ' 0g'}",02452,Wegmans,Produce
79291416,Extra Large Mangos, Fresh Fruits,$1.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4590a36b-adc2-4974-a4ac-1c9ebed3f9a7.jpeg","One of the most commonly eaten fruits in the world (along with bananas). The flavor is a combination of peach and pineapple (sometimes called the ""tropical peach""). Selection: Peel color does not indicate ripeness. A ripe mango will have a sweet aroma and be slightly soft to the touch, like an avocado or peach.",NA,NA,02452,Wegmans,Produce
78964754,Broccoli Crowns, Fresh Vegetables,$1.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4f60ec2a-77e3-45bf-9b9b-3150ccb331d4.jpeg","Convenient, versatile, ready-to-use",NA,NA,02452,Wegmans,Produce
173238038,Red Bell Pepper, Fresh Vegetables,$1.75 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4325f0e7-d0f4-4940-9620-9a5defa74b4f.jpeg",Sweet and milder than green peppers,NA,NA,02452,Wegmans,Produce
79020346,Cucumber, Fresh Vegetables,$0.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a67b8b2a-0f3a-4645-926a-162a9a9c7269.jpeg","Choose firm, well-shaped cucumbers with dark green color, heavy for size.",NA,NA,02452,Wegmans,Produce
78963722,Asparagus, Fresh Vegetables,$3.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cdcee6e8-5f11-45e3-9597-1276847f3595.jpeg","This popular veggie is fat-, sodium- and cholesterol-free; a good source of vitamin C, and high in folate.  Selection:  Choose spears with closed, compact tips.  Storage:  Refrigerate unwashed, in a plastic bag, up to 4 days.",NA,NA,02452,Wegmans,Produce
104360380,Zucchini Squash, Fresh Vegetables,$1.05 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b8dc27c9-113e-47df-8afb-ccbee19c1727.jpeg","This green squash is a versatile, delicious addition to many recipes",NA,NA,02452,Wegmans,Produce
79020243,Cauliflower, Fresh Vegetables,$3.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0acddb6a-625d-435d-8ebf-8f7c1da919ff.jpeg",Cauliflower is composed of bunches of tiny creamy white florets on cluster of stalks of the same color.,"Pork, Beef, Water, Non Fat Dry Milk, Salt, Garlic, Spices, Dextrose, Monosodium Glutamate, Sodium Nitrite.","{'Calories': ' 180', 'Total Fat': ' 16g', 'Cholesterol': ' 40mg', 'Sodium': ' 500mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 8g'}",02452,Wegmans,Produce
107244004,Wegmans Food You Feel Good About Grape Tomatoes, Fresh Vegetables,$2.69 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1ed7b1b9-b880-45fe-9527-29b85dfee275.jpeg","Product of USA.  Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,NA,02452,Wegmans,Produce
107240478,Tomato, Fresh Vegetables,$0.82 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_07cee059-f9e7-44da-85b6-c40a9cc48ccc.jpeg","Selection:  Ripe tomatoes should be uniform in color, plump and give slightly to the touch.Storage:  Store at room temperature.  When fully ripened, use within 2 days.  It's okay to chill briefly right before serving but do not refrigerate for longer storage.  Cooler temperatures reduce flavor and can make tomatoes mealy.",NA,NA,02452,Wegmans,Produce
79948650,Vidalia Onion, Fresh Vegetables,$1.18 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_85aa1a67-8d76-44fd-877d-3a0a8b73a94c.jpeg",NA,NA,NA,02452,Wegmans,Produce
111528940,Yellow Bell Pepper, Fresh Vegetables,$2.18 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_af42c2a6-ac57-4112-a282-1befb5cb1b61.jpeg",Mildest flavor of all bell peppers,NA,NA,02452,Wegmans,Produce
79020622,Sweet Potato (Yam), Fresh Vegetables,$2.47 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_55c153ee-55cf-4516-ad13-6c9cc698a582.jpeg",Not as sweet as darker-skinned yams,NA,NA,02452,Wegmans,Produce
79020894,Fresh Green Beans, Fresh Vegetables,$3.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_11fa1c2d-7b4a-4235-bccb-551e91033b55.jpeg",NA,NA,NA,02452,Wegmans,Produce
107294505,Green Onions (Scallions), Fresh Vegetables,$1.19 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2f9eb59a-a10f-418c-98a0-bb59f9b97d69.jpeg","Fat free; saturated fat free; very low sodium; cholesterol free; low-calorie. The vegetable has a white base that has not fully developed into an onion bulb and green leaves that are long and straight. Both white and green parts are edible.  Scallions have a milder flavor than most onions. Selection: Choose stalks with fresh, green tops and slightly white ends.Storage:  Refrigerate, unwashed, in a plastic bag for up to 1 week.Uses & Preparation:  Rinse and pat dry.  Trim root ends.  Strip off and discard wilted outer leaves.",NA,NA,02452,Wegmans,Produce
87469809,"Tasteful Selections Sunburst Blend, Nibbles", Fresh Vegetables,$3.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_becbf03f-b3b4-4f94-8e89-b02685c0a9e3.jpeg","Field to fork fresh in every bite. Sunburst bend nibbles. We appreciate your feedback@rpespud.com. For Nutritional information, food pairing ideas and recipes please visit:tastefulselections.com/nutrition.",NA,NA,02452,Wegmans,Produce
79263219,"Wegmans Fresh Cut Veggies Bi Color Corn, 5 Ct", Fresh Vegetables,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_14e4239e-cc77-4c98-ab50-f45815a9d610.jpeg",Wash Before Use Product of USA OR CANADA,NA,NA,02452,Wegmans,Produce
78957603,Wegmans Food You Feel Good About Whole Baby Bella Mushrooms, Fresh Vegetables,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3248dbae-2205-428e-8a8d-fa964142e6d8.jpeg","Product of USA.  Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,NA,02452,Wegmans,Produce
79091663,Red Onion, Fresh Vegetables,$1.67 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bd1c5ce1-d7a4-4aff-83f1-3ec11f0a7b04.jpeg",All natural. Country of origin: USA.,NA,NA,02452,Wegmans,Produce
78957616,Brussels Sprouts, Fresh Vegetables,$4.36 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5fde4f12-634b-4746-a9c3-6d1b5fb9b21a.jpeg","Especially sweet when roasted; cabbage-like flavor, tender texture",NA,"{'Calories': ' 40', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 25mg', 'Total Carbohydrate': ' 6g', 'Protein': ' 2g'}",02452,Wegmans,Produce
103102191,Sunset Organic English Seedless Cucumber, Fresh Vegetables,$2.29 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bd69dade-2571-4a90-a552-da37b5738f2d.jpeg","Cool and moist due to their high water content.  Selection:  Look for firm cucumbers with rich green color and no soft spots.  Storage:  Refrigerate in the crisper up to one week.  Wrap cut cucumbers tightly in plastic.  Uses and Preparation:   Wash; peeling is optional.  Removing seeds is also optional.  To seed, slice in half lengthwise and scrape out with the tip of a teaspoon.",Cucumber.,NA,02452,Wegmans,Produce
413209779,Green Bell Pepper, Fresh Vegetables,$1.20 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4d062c17-9270-4516-97e4-4bf635c3130d.jpeg",NA,"Sea Salt, Celery Juice Cheery Powder, Brown & Maple Sugar, Cinnamon, Clove","{'Calories': ' 23', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 3mg', 'Total Carbohydrate': ' 5g', 'Protein': ' 1g'}",02452,Wegmans,Produce
78957599,Iceberg Lettuce, Fresh Vegetables,$1.19 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0b17aa21-1f59-4795-a7fa-ef588b283146.jpeg","Tight heads of crisp, crunchy, pale green leaves with a mild taste. Selection: Look for fresh-looking leaves, bright color for the variety and firm heads. Avoid lettuce with brown tinged leaves.",NA,NA,02452,Wegmans,Produce
79021110,Yellow Zucchini Squash, Fresh Vegetables,$1.15 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_095e2fb2-e747-4076-b7e2-9ca0e7babe54.jpeg",NA,NA,NA,02452,Wegmans,Produce
79004242,Organic Tomato, Fresh Vegetables,$2.30 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a4e73d23-30cb-4cbf-86c0-2201f0a10fa8.jpeg",NA,NA,NA,02452,Wegmans,Produce
78972231,Sunset Organic Organic Food You Feel Good About Mini Cucumbers, Fresh Vegetables,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_db19ab81-bba2-4e56-920f-d5b198f1000b.jpeg",USDA Organic. 6 count.,NA,NA,02452,Wegmans,Produce
79021545,Yam, Fresh Vegetables,$0.41 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_01bded51-4c02-49dd-8664-64de61716b89.jpeg","Very sweet, vivid orange flesh.  Loaded with Vitamin A; delicious roasted with poultry and meats.",NA,NA,02452,Wegmans,Produce
111531338,Jalapeno Pepper, Fresh Vegetables,$0.47 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cc10f384-0623-4923-9905-17a0b76dab7a.jpeg","Extremely hot, use sparingly and handle with gloves when prepping",NA,NA,02452,Wegmans,Produce
130992006,Fresh Picked Michigan Celery Fresh Celery, Fresh Vegetables,$1.19 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_864254e8-d4ad-43e2-8526-ab22c0b8ddd0.jpeg","Selection:  Ribs should feel firm and crisp; leaves green and fresh looking.  Storage:  Refrigerate in a plastic bag, in the crisper, up to 2 weeks.",NA,"{'Calories': ' 20', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 140mg', 'Total Carbohydrate': ' 4g'}",02452,Wegmans,Produce
111526907,Eggplant, Fresh Vegetables,$2.81 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1672820a-1d26-436a-85d9-e580d9294f25.jpeg","Tender, delicate flavor; delicious eggplant recipes at wegmans.com",NA,NA,02452,Wegmans,Produce
78957613,Spaghetti Squash, Fresh Vegetables,$3.57 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_fd050276-9161-4ee4-8664-8f61257d1491.jpeg","Heritage:  The traditional ""vegetable"" spaghetti squash is believed to have originated in the Americas.  Flavor profile: Mild, lightly sweet and fresh; perfect for saucing.  Try it: Serve the cooked long strands with pasta sauce as a delicious pasta substitute. Unlike other varieties, this one separates into spaghetti-like strands that are ""combed"" out of the shell with a fork after cooking.  It doesn't lend itself to making a puree.  It has a slightly crunchy texture and mildly nutty flavor.  You can use it like regular spaghetti, topping it with sauces or tossing it with basting oil.  Spaghetti squash is also a lower carb option.  While a cup of cooked spaghetti has 200 calories, 40g carbohydrates and 2g of fiber, a cup of cooked spaghetti squash has just 40 calories, 10g carbohydrates and 2g of fiber.",NA,NA,02452,Wegmans,Produce
282256276,Gourmet Garden™ Chunky Garlic Stir-in Paste, Packaged Vegetables & Fruits,$5.79 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9ab02120-71ae-482e-892e-f6261b869005.jpeg","Gourmet Garden Chunky Garlic Stir-in Paste is simply fresh Garlic that has been conveniently washed and coarsely chopped for you, and packed into an easy squeezable tube. Our Garlic is picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Garlic can be added at the beginning of your cooking for a sweet base, or at the end of cooking for a more pungent flavor. Ideal for garlic bread, marinades, sauces and more!","Garlic, Non-gm Canola Oil, Sodium Lactate, Whey (milk), Sea Salt, Dextrose, Glycerin, Citric Acid, Sodium Ascorbate To Protect Flavor, Calcium Chloride, Xanthan Gum, Ascorbic Acid To Protect Color.","{'Calories': ' 10', 'Total Fat': ' 0g', 'Sodium': ' 120mg', 'Total Carbohydrate': ' 1g', 'Protein': ' 0g'}",02452,Wegmans,Produce
79298404,Gourmet Garden™ Lightly Dried Chili Pepper, Packaged Vegetables & Fruits,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_76e5fd86-dca7-4f46-b74a-420fb18741cb.jpeg","Gourmet Garden Lightly Dried Chili Pepper is simply fresh chili peppers that have been conveniently washed and chopped for you, and packed into a handy click and stack bowl. Our Chili Peppers are picked when the essential oils are at their peak to maximize the fresh flavor, color and aroma. Chili Pepper can be added at the beginning of your cooking to infuse the flavor base throughout the rest of your cooking, or towards the end of your cooking for a sharper flavor. Chili Pepper loves most cuisines, but pairs particularly well with Asian and Mexican dishes.","Organic Chili Pepper, Organic Canola Oil, Sea Salt, Ascorbic Acid To Protect Color.","{'Calories': ' 0', 'Total Fat': ' 0g', 'Sodium': ' 15mg', 'Total Carbohydrate': ' 0g', 'Protein': ' 0g'}",02452,Wegmans,Produce
78958919,Wegmans Food You Feel Good About Baby-Cut Carrots, Packaged Vegetables & Fruits,$1.49 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_956aad45-84b6-4237-bb43-40f986f21527.jpeg","Peeled; ready to eat; no preservatives. Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",Carrots.,"{'Calories': ' 35', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 65mg', 'Total Carbohydrate': ' 8g', 'Protein': ' 1g'}",02452,Wegmans,Produce
78974459,Wegmans Organic Food You Feel Good About Triple Washed Baby Spinach, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b07fff12-fcd5-49c5-beb2-cd375a5f5ea5.jpeg","While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like organic baby spinach, part of your plan for heart healthful eating.",Organic Baby Spinach.,"{'Calories': ' 30', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 210mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 4g'}",02452,Wegmans,Produce
78960379,Wegmans Food You Feel Good About Cleaned and Cut Celery Sticks, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4a3d1d76-50b9-4683-a23b-70b93022861e.jpeg","Washed and Ready to Eat. Product of USA.Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives.Heart Healthy:While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease.  Make foods like this part of your plan for heart healthful eating.",Celery.,"{'Calories': ' 15', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 75mg', 'Total Carbohydrate': ' 4g', 'Protein': ' 1g'}",02452,Wegmans,Produce
79012124,"Wegmans Organic Food You Feel Good About Triple Washed Spring Mix, FAMILY PACK", Packaged Vegetables & Fruits,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_461a1002-b2d9-43a2-ab79-ffef7d29237f.jpeg","Washed and Ready to Eat. USDA ORGANIC. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this part of your plan for heart healthful eating.","Organic Tango, Organic Lolla Rosa, Organic Red Romaine, Organic Green Romaine, Organic Red Oak, Organic Green Oak, Organic Red Chard, Organic Green Chard, Organic Spinach, Organic Mizuna, Organic Radicchio, Organic Frisee, Organic Beet Greens, Organic Arugula, Organic Tatsoi, Organic Red Leaf, Organic Red Mustard, Organic Kale, Organic Collards.","{'Calories': ' 20', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 95mg', 'Total Carbohydrate': ' 2g', 'Protein': ' 2g'}",02452,Wegmans,Produce
79011848,"Wegmans Organic Food You Feel Good About Triple Washed Baby Spinach, FAMILY PACK", Packaged Vegetables & Fruits,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ea3698ad-2448-4f59-84e7-4a2814616ead.jpeg","While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like Organic Baby Spinach part of your plan for heart healthful eating. Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors or preservatives.",Organic Baby Spinach.,"{'Calories': ' 20', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 125mg', 'Total Carbohydrate': ' 2g', 'Protein': ' 2g'}",02452,Wegmans,Produce
78965657,Wegmans Food You Feel Good About Tomato Trio, Packaged Vegetables & Fruits,$4.59 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a72bd5a9-01ce-4312-83d4-8a406730c987.jpeg","Product of Mexico.  Our Food You Feel Good About yellow banner is your shortcut to great-tasting products with no artificial colors, flavors, or preservatives.",NA,NA,02452,Wegmans,Produce
78975313,Wegmans Organic Food You Feel Good About Triple Washed Baby Arugula, Packaged Vegetables & Fruits,$2.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8ec3818b-e97e-49a1-95c7-572c07173334.jpeg","USDA Organic.  Washed and Ready To Eat.  While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like this part of your plan for heart healthful eating.",Organic Baby Arugula.,"{'Calories': ' 20', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 25mg', 'Total Carbohydrate': ' 3g', 'Protein': ' 2g'}",02452,Wegmans,Produce
104097767,"Food You Feel Good About Flavorful Medley Snacking Tomatoes,  FAMILY PACK", Packaged Vegetables & Fruits,$6.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e0ad1782-41b3-4df8-b7c8-6340e29ac14e.jpeg",NA,NA,NA,02452,Wegmans,Produce
78957417,Wegmans Organic Food You Feel Good About Baby-Cut Carrots, Packaged Vegetables & Fruits,$1.89 each,"https://d2d8wwwkmhfcva.cloudfront.net/750x/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_00db25ee-95e3-42c7-80d5-d87d5c130627.jpeg","Washed and Ready to Eat. Baby cut carrots. Heart healthy. While many factors affect heart disease, diets low in saturated fat and cholesterol may reduce the risk of this disease. Make foods like Organic Baby-Cut Carrots, part of your plan for heart healthful eating. USDA organic. Certified organic by QAI. Product of USA.",Organic Carrots.,"{'Calories': ' 35', 'Total Fat': ' 0g', 'Cholesterol': ' 0mg', 'Sodium': ' 65mg', 'Total Carbohydrate': ' 8g', 'Protein': ' 1g'}",02452,Wegmans,Produce
